,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Other,State Codes
0,0.014814814814814815,0.0,0.007407407407407408,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0,0.5925925925925926,1
3,0.013357400722021661,0.00036101083032490973,0.08844765342960288,0.003249097472924188,0.17075812274368232,0.001444043321299639,0.004332129963898917,0.0,0.007220216606498195,0.02924187725631769,0.00036101083032490973,0.09927797833935018,0,0.5819494584837546,4
4,0.0,0.0,0.038461538461538464,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0,0.7307692307692307,5
5,0.006956113120496682,0.000363113376812007,0.05534987041836357,0.0013741349357787715,0.13625295474610544,0.0006407883120211887,0.011947142084128386,2.8479480534275053e-05,0.029340984820436875,0.027276222481701935,0.0006051889613533449,0.09478683108820095,0,0.6350781761740666,6
7,0.006797583081570997,0.0,0.12386706948640483,0.006042296072507553,0.17749244712990936,0.0037764350453172208,0.0022658610271903325,0.0,0.0075528700906344415,0.015105740181268883,0.0,0.1216012084592145,0,0.5354984894259819,8
8,0.005700712589073635,0.0,0.052256532066508314,0.0023752969121140144,0.14038004750593824,0.0007125890736342043,0.0014251781472684087,0.0,0.0009501187648456057,0.012589073634204275,0.0,0.057244655581947745,0,0.7263657957244656,9
9,0.0,0.0,0.05338078291814947,0.0035587188612099642,0.09252669039145907,0.0,0.0035587188612099642,0.0,0.0035587188612099642,0.014234875444839857,0.0,0.15658362989323843,0,0.6725978647686833,10
10,0.06828193832599119,0.0,0.21585903083700442,0.0022026431718061676,0.1145374449339207,0.004405286343612335,0.013215859030837005,0.0,0.05506607929515418,0.02643171806167401,0.0,0.27973568281938327,0,0.22026431718061673,11
11,0.004425256341068538,0.00010793308148947653,0.2545601726929304,0.0025094441446303294,0.05858067997841338,0.00186184565569347,0.003480841878035618,2.6983270372369132e-05,0.03526713437668645,0.0077711818672423095,0.0014840798704803021,0.32053426875337293,0,0.30939017808958447,12
12,0.00656653332326968,0.0,0.09125216997509246,0.0037738697260170577,0.0669484489395426,0.0,0.005283417616423881,0.0,0.004377688882179787,0.006642010717790022,0.0021888444410898935,0.1554834327119028,0,0.6574835836666918,13
15,0.0,0.0,0.00954653937947494,0.0,0.1026252983293556,0.0,0.007159904534606206,0.0,0.0,0.014319809069212411,0.0,0.016706443914081145,0,0.8496420047732697,16
16,0.017741085543650097,5.85514374377891e-05,0.25692370747701854,0.0,0.06305989812049886,0.010305052989050881,0.02154692897710639,0.0,0.06475788980619475,0.046138532700977807,0.0001171028748755782,0.4052344985069383,0,0.11411675156625095,17
17,0.0036968576709796672,0.0,0.015403573629081947,0.0018484288354898336,0.15526802218114602,0.0,0.0018484288354898336,0.0,0.0030807147258163892,0.004929143561306223,0.0012322858903265558,0.033887861983980284,0,0.7788046826863833,18
18,0.010473815461346634,0.0,0.07930174563591022,0.0059850374064837905,0.0743142144638404,0.0014962593516209476,0.000997506234413965,0.0,0.012468827930174564,0.02144638403990025,0.0,0.10623441396508729,0,0.6872817955112219,19
19,0.003937007874015748,0.0,0.009186351706036745,0.0013123359580052493,0.32808398950131235,0.0,0.0013123359580052493,0.0,0.0,0.003937007874015748,0.0,0.011811023622047244,0,0.6404199475065617,20
20,0.012172284644194757,0.0,0.019662921348314606,0.0009363295880149813,0.20224719101123595,0.0,0.0,0.0,0.008426966292134831,0.0018726591760299626,0.0,0.05056179775280899,0,0.704119850187266,21
21,0.0,0.0,0.023557126030624265,0.001177856301531213,0.21790341578327443,0.0,0.01884570082449941,0.0,0.005889281507656066,0.001177856301531213,0.0,0.1154299175500589,0,0.6160188457008245,22
22,0.0,0.0,0.007407407407407408,0.022222222222222223,0.17777777777777778,0.0,0.0,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0,0.762962962962963,23
23,0.008088040307610714,0.0003977724741447892,0.07398568019093078,0.0022540440201538055,0.14797136038186157,0.0009281357730045081,0.005303632988597189,0.00026518164942985947,0.022010076902678335,0.0098117210289048,0.0027844073190135244,0.14558472553699284,0,0.5806152214266773,24
24,0.04846153846153846,0.000576923076923077,0.16788461538461538,0.0038461538461538464,0.11615384615384615,0.001153846153846154,0.0125,0.0,0.08057692307692307,0.04461538461538461,0.0007692307692307692,0.17596153846153847,0,0.3475,25
25,0.013692049003122748,0.0,0.12496997357674754,6.005284650492433e-05,0.07746817199135239,0.0024621667067018975,0.0036632236368003843,6.005284650492433e-05,0.0520658179197694,0.007086235887581072,0.000360317079029546,0.1957122267595484,0,0.5223997117463368,26
26,0.0007791195948578107,0.0,0.02259446825087651,0.0015582391897156214,0.2800934943513829,0.0007791195948578107,0.0,0.0,0.003506038176860148,0.007012076353720296,0.0,0.019477989871445268,0,0.6641994546162836,27
27,0.0,0.0,0.03233830845771144,0.022388059701492536,0.29850746268656714,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.09701492537313433,0,0.5348258706467661,28
28,0.002394890899414582,0.0,0.014369345396487493,0.007184672698243746,0.3358169238956892,0.0018626929217668972,0.0015965939329430547,0.0,0.0013304949441192123,0.004257583821181479,0.0,0.06279936136242682,0,0.5683874401277275,29
29,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8064516129032258,30
30,0.02288762691447255,0.0005162622612287042,0.34451901565995524,0.009464808122526243,0.007055584236792291,0.005678884873515746,0.003269660987781793,0.0,0.035622096024780586,0.055240061951471346,0.0005162622612287042,0.44209258303218035,0,0.07313715367406642,31
31,0.011790714812085483,0.0,0.20412675018422993,0.004421518054532056,0.06190125276344879,0.005158437730287398,0.002210759027266028,0.0,0.01915991156963891,0.0058953574060427415,0.0,0.38909358879882094,0,0.29624170965364777,32
32,0.0,0.0,0.006349206349206349,0.009523809523809525,0.07936507936507936,0.0,0.0,0.0,0.006349206349206349,0.022222222222222223,0.0,0.04126984126984127,0,0.834920634920635,33
33,0.008424493901672325,0.0,0.04891236011567962,0.005029548598013328,0.12900792153904186,0.0007544322897019992,0.004275116308311329,0.0,0.008801710046523324,0.008047277756821325,0.0010059097196026656,0.11869734691311455,0,0.6670438828115177,34
34,0.0,0.0,0.032679738562091505,0.0,0.2679738562091503,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.06535947712418301,0,0.6274509803921569,35
35,0.026073543314922624,0.0002985520226899537,0.14454893765238594,0.01363387570284122,0.16728865004727073,0.0041797283176593526,0.010548838135045032,0.0,0.026023784644474298,0.03811514156341742,0.0007463800567248843,0.15718763994626064,0,0.4113549285963079,36
36,0.02179925166748007,0.0,0.25557182365381487,0.012201073694485115,0.09891003741662599,0.005856515373352855,0.021636570684886936,0.0,0.016430779241906623,0.009272816007808687,0.0,0.3798600943549699,0,0.17846103790466894,37
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,38
38,0.011208189921454417,0.0,0.06795516724031418,0.00026476039184537993,0.08472332539052158,0.00017650692789691997,0.0012355484952784397,0.00017650692789691997,0.011031682993557498,0.006619009796134498,0.00026476039184537993,0.1810078545582914,0,0.6353366869649634,39
39,0.0035087719298245615,0.0,0.08421052631578947,0.015789473684210527,0.24912280701754386,0.005263157894736842,0.0035087719298245615,0.0,0.0035087719298245615,0.05964912280701754,0.0,0.15964912280701754,0,0.41578947368421054,40
40,0.011695906432748537,0.0009746588693957114,0.07504873294346978,0.003898635477582846,0.1354775828460039,0.0029239766081871343,0.02046783625730994,0.0,0.031189083820662766,0.016569200779727095,0.0009746588693957114,0.06042884990253411,0,0.6403508771929824,41
41,0.02868311981914092,0.0,0.12848530519969856,0.02237189148455162,0.04497927656367747,0.0021194423511680482,0.008383571966842501,0.0,0.01460060286360211,0.05194988696307461,0.0010832705350414468,0.31815184626978144,0,0.37919178598342124,42
43,0.0014194464158978,0.0,0.007806955287437899,0.029808374733853796,0.15046132008516677,0.0,0.015613910574875798,0.0,0.0,0.0014194464158978,0.0,0.057487579843860895,0,0.7359829666430092,44
44,0.001990049751243781,0.0,0.05107794361525705,0.001658374792703151,0.09154228855721393,0.0,0.014925373134328358,0.0,0.0006633499170812604,0.03482587064676617,0.0,0.09187396351575457,0,0.7114427860696517,45
45,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.875,46
46,0.0035545023696682463,0.0,0.041469194312796206,0.0017772511848341231,0.29739336492890994,0.0,0.0005924170616113745,0.0,0.0035545023696682463,0.0,0.001184834123222749,0.035545023696682464,0,0.6149289099526066,47
47,0.024553436878378108,0.0004018565773875304,0.16289256364403545,0.016013984608893087,0.06311157547871164,0.0014466836785951094,0.008780566215917539,0.0,0.03654885571339589,0.03413771624907071,0.001004641443468826,0.3261066125499809,0,0.3250015069621652,48
48,0.005165289256198347,0.0,0.09400826446280992,0.0,0.1590909090909091,0.0010330578512396695,0.0030991735537190084,0.0,0.024793388429752067,0.023760330578512397,0.0,0.125,0,0.5640495867768595,49
49,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0,0.7058823529411765,50
50,0.008008624672724472,0.00015401201293700908,0.10626828892653627,0.004774372401047282,0.1084244571076544,0.004312336362236255,0.002002156168181118,0.0,0.006468504543354381,0.018943477591252117,0.00046203603881102723,0.16848914215308794,0,0.5716925920221777,51
52,0.10466988727858294,0.0010735373054213634,0.286634460547504,0.007836822329575954,0.06537842190016104,0.005689747718733226,0.02522812667740204,0.0,0.08974771873322598,0.04648416532474504,0.0025764895330112722,0.2082662372517445,0,0.15641438539989264,53
53,0.0,0.0,0.013986013986013986,0.002331002331002331,0.1445221445221445,0.0,0.002331002331002331,0.0,0.0,0.004662004662004662,0.0,0.037296037296037296,0,0.7948717948717948,54
54,0.0012804097311139564,0.0,0.06081946222791293,0.0012804097311139564,0.17477592829705504,0.003201024327784891,0.0012804097311139564,0.0,0.019206145966709345,0.005761843790012804,0.0006402048655569782,0.06978233034571063,0,0.6619718309859155,55
55,0.0,0.0,0.0,0.0,0.2463768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0,0.7391304347826086,56
